"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6JIIzfPFXofQvU7h4OQqWy","エソア","spotify:artist:09xFgYi2WMH18mnuipigzN","ももすももす","spotify:album:3hZzkUyGJ3s7sngXGLDOo5","エソア","spotify:artist:09xFgYi2WMH18mnuipigzN","ももすももす","2023-01-14","https://i.scdn.co/image/ab67616d0000b2734f0902f3a4363a5a95be95f3","1","1","209466","https://p.scdn.co/mp3-preview/6e638d41192707fe14d6dea27a2280b8d69d64ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","JPU902204951","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-27T16:30:14Z"
"spotify:track:04W3o7dciAh2FEB2VIeR2G","1997","spotify:artist:75eQ7NabzgaaUYcrqSY0FK","Regal Lily","spotify:album:4GD4Fqzij2mSCfkGFNmRIH","bedtime story","spotify:artist:75eQ7NabzgaaUYcrqSY0FK","Regal Lily","2020-02-05","https://i.scdn.co/image/ab67616d0000b273a6e2eba112ba74751433ef05","1","3","305080","https://p.scdn.co/mp3-preview/8c453ddaefdf6e503ae536e50f823427d1e87be7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","JPU901903217","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-28T07:33:57Z"
"spotify:track:0xa7uRnbkai8u4sbuzolu9","west","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","spotify:album:5QYdce1WbhERT08uxMA6NP","west","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","2022-06-02","https://i.scdn.co/image/ab67616d0000b2733e11016f80e6c2778912d2ec","1","1","211202","https://p.scdn.co/mp3-preview/eed9f13b6f0c2ae5624fc8a82597181c1d999d60?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPS2201996","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-31T08:36:56Z"
"spotify:track:3O8AY1ac6fOqSujuhKAXzv","tenku ni iru","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","spotify:album:5QYdce1WbhERT08uxMA6NP","west","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","2022-06-02","https://i.scdn.co/image/ab67616d0000b2733e11016f80e6c2778912d2ec","1","2","273469","https://p.scdn.co/mp3-preview/6162951f3472f0bee79e07666f683d22e113f544?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPS2201997","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-31T08:36:56Z"
"spotify:track:3iXRGn0epgWfljxC7goEvM","hare","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","spotify:album:3xQZI4OphXINyOk15kJyAW","hare","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","2021-10-31","https://i.scdn.co/image/ab67616d0000b273efa2c64392026a09ca56859e","1","1","279084","https://p.scdn.co/mp3-preview/a3611421ac0fd80c6e956e98169990b156fc7f75?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPQ2111192","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-31T08:36:57Z"
"spotify:track:0Cvvl6qq9TP7DdJ3k6Kdsq","kanashikunai","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","spotify:album:3xQZI4OphXINyOk15kJyAW","hare","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","2021-10-31","https://i.scdn.co/image/ab67616d0000b273efa2c64392026a09ca56859e","1","2","208150","https://p.scdn.co/mp3-preview/f1c4247bd818e10074057a9a7e1eb3c36177f14f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPQ2111193","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-31T08:36:57Z"
"spotify:track:1gpBXNkLBa1ZMXonwvmXOw","I want to be human","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","spotify:album:41XSXXjhLOaHhARWnUawcI","minohodo wo shire","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","2023-02-08","https://i.scdn.co/image/ab67616d0000b27374e3566a055867c22c5114ef","1","7","257810","https://p.scdn.co/mp3-preview/bc5be5555ba39951f67a7816f22d0f6959125b1c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","TCJPU2371947","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-31T09:04:22Z"
"spotify:track:53dK3AR4ZNOl6XEVMMk38u","muchu na sign","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","spotify:album:41XSXXjhLOaHhARWnUawcI","minohodo wo shire","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","2023-02-08","https://i.scdn.co/image/ab67616d0000b27374e3566a055867c22c5114ef","1","3","146695","https://p.scdn.co/mp3-preview/f4525cf06ec5ccf0732ac89ca160477d4ec808e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","TCJPU2371927","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-31T11:31:29Z"
"spotify:track:3Pm9zzU7PFaeMOdgLGsDPM","fatalism and tulips","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","spotify:album:2Jd15l0QG9cJGHk2rpkpTv","fragrance of a daydream","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","2021-01-30","https://i.scdn.co/image/ab67616d0000b2734dea17b7747c8d3be7fa30e7","1","4","236970","https://p.scdn.co/mp3-preview/2dda3b4724aa144f9358595c0dcd51aaaa83b352?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","TCJPN2166487","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-04-02T17:23:39Z"
"spotify:track:7jvWSntbI5XthSqWD3BRS8","funeral","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","spotify:album:2Jd15l0QG9cJGHk2rpkpTv","fragrance of a daydream","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","2021-01-30","https://i.scdn.co/image/ab67616d0000b2734dea17b7747c8d3be7fa30e7","1","3","194480","https://p.scdn.co/mp3-preview/7e9bd96077f2e1aabf06ef13bb493bdac494e007?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","TCJPN2166483","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-04-03T07:18:02Z"
"spotify:track:4OLC3de8rwFNa9vUjMbpX4","Yuuhigensouressha","spotify:artist:6E2gZLFqTJRHK70QaHlnRd","DIALUCK","spotify:album:58Js77yT59Sa2QiBRWEfDT","A First Aid Kit","spotify:artist:6E2gZLFqTJRHK70QaHlnRd","DIALUCK","2016-11-12","https://i.scdn.co/image/ab67616d0000b27304133bdaa2320fe270fc3238","1","3","255500","https://p.scdn.co/mp3-preview/0f342c1820d22e00f3f613f818e23121063b59fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","JPZ921612406","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-04-03T13:14:00Z"
"spotify:track:1q8AochwcxCskUqjisUgo0","said Wayne","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","spotify:album:3aiHfKF4YpQD0lnOAMjjvl","rest of the dusk","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","2019-07-10","https://i.scdn.co/image/ab67616d0000b273fd6efd95bc022a9bc6468a4d","1","4","331668","https://p.scdn.co/mp3-preview/08cb380633996d098eeae7e5cf40082a2ae20300?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","TCJPI1823495","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-04-09T09:21:07Z"
"spotify:track:6MI8cINKE2nCteY67mzmar","Watch blue","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","spotify:album:3aiHfKF4YpQD0lnOAMjjvl","rest of the dusk","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","2019-07-10","https://i.scdn.co/image/ab67616d0000b273fd6efd95bc022a9bc6468a4d","1","5","378113","https://p.scdn.co/mp3-preview/10f2660a40323128812496fcfa6b28f57155c5f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","TCJPJ1989401","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-04-09T09:52:49Z"
